Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
Line Rider 2: Unbound,Wii,2008,Puzzle,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,6.4,E
SimCity Societies,PC,2007,Simulation,0.0,0.0,0.1,0.03,63,4.3,E10+
Star Trek Online,PC,2010,Role-Playing,0.0,0.0,0.1,0.03,66,6.2,T
Anima - Gate of Memories,PS4,2016,Action,0.0,0.0,0.1,0.03,52,7.9,T
Tom Clancy's Rainbow Six: Vegas 2,PC,2008,Shooter,0.0,0.0,0.1,0.03,78,7.3,M
Tropico 4: Modern Times,PC,2012,Strategy,0.0,0.0,0.1,0.03,78,8.0,T
ScrapLand,XB,2005,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,73,7.4,T
Brothers in Arms: Hell's Highway,PC,2008,Shooter,0.0,0.0,0.1,0.03,79,7.9,M
DiRT,PC,2007,Racing,0.0,0.0,0.1,0.03,84,7.3,E
IL-2 Sturmovik: Forgotten Battles,PC,2003,Simulation,0.0,0.0,0.1,0.03,86,8.6,T
Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,0.0,0.0,0.1,0.03,64,7.3,T
Ceville,PC,2009,Action,0.0,0.0,0.1,0.03,73,8.2,E
Brandish: The Dark Revenant,PSP,2009,Role-Playing,0.0,0.0,0.1,0.03,78,8.3,T
Summon Night: Swordcraft Story,GBA,2003,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,77,8.1,E10+
Falcon 4.0: Allied Force,PC,2005,Simulation,0.0,0.0,0.1,0.03,90,8.6,T
Pro Fishing Challenge,XB,2004,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,9.1,E
Phoenix Wright: Ace Attorney Trilogy,3DS,2014,Adventure,0.0,0.0,0.1,0.03,81,9.0,T
Rule of Rose,PS2,2006,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,59,8.6,M
RedCard 20-03,GC,2002,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,7.4,E
Pac-Man World Rally,PS2,2006,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,54,7.4,E
GT Legends,PC,2005,Racing,0.0,0.0,0.1,0.03,84,8.6,E
Street Fighter X Tekken,PC,2012,Fighting,0.0,0.0,0.1,0.03,79,6.4,T
Kung Fu Panda,PC,2008,Action,0.0,0.0,0.1,0.03,71,7.8,E10+
Frontlines: Fuel of War,PC,2008,Shooter,0.0,0.0,0.1,0.03,73,6.9,T
Tom Clancy's EndWar,PC,2009,Strategy,0.0,0.0,0.1,0.03,68,6.7,T
Zathura,XB,2005,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,5.5,E10+
Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,0.0,0.0,0.1,0.03,78,7.8,E10+
Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,0.0,0.0,0.1,0.03,40,7.0,T
Test Drive Unlimited,PC,2007,Racing,0.0,0.0,0.1,0.03,79,8.1,T
Grey's Anatomy: The Video Game,PC,2009,Adventure,0.0,0.0,0.1,0.03,36,3.9,T
F1 Race Stars,PC,2012,Racing,0.0,0.0,0.1,0.03,62,5.4,E
Serious Sam: Next Encounter,GC,2004,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,69,8.4,M
Knight's Apprentice: Memorick's Adventures,XB,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,53,4.5,T
Freedom Wings,DS,2006,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,46,7.7,E10+
Left 4 Dead,PC,2008,Shooter,0.0,0.0,0.1,0.03,89,9.2,M
Iron Phoenix,XB,2005,Fighting,0.022000000000000002,0.02178,0.10682000000000001,0.03242,58,6.5,T
Kuon,PS2,2004,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,57,7.7,M
Fuel,PC,2009,Racing,0.0,0.0,0.1,0.03,67,6.7,E
Dungeon Defenders,PC,2011,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,81,7.3,E10+
Group S Challenge,XB,2003,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,57,6.0,E
Balls of Fury,Wii,2007,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,19,2.8,E10+
Indigo Prophecy,PC,2005,Adventure,0.0,0.0,0.1,0.03,85,8.3,M
Overlord,PC,2007,Strategy,0.0,0.0,0.1,0.03,81,8.1,T
The Lord of the Rings: The Battle for Middle-Earth II,PC,2006,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,84,7.5,T
FIFA Soccer 09,PC,2008,Sports,0.0,0.0,0.1,0.03,77,6.8,E
Quake 4,PC,2005,Shooter,0.0,0.0,0.1,0.03,81,7.6,M
XGRA: Extreme G Racing Association,GC,2003,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,69,7.0,T
Max Payne,PC,2001,Shooter,0.0,0.0,0.1,0.03,89,9.1,M
Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,55,4.7,E10+
SBK: Snowboard Kids,DS,2005,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,63,6.5,E
Homeworld,PC,1998,Strategy,0.0,0.0,0.1,0.03,93,9.0,E
Sniper Elite V2,WiiU,2013,Shooter,0.0,0.0,0.1,0.03,58,5.8,M
Order of War,PC,2009,Strategy,0.0,0.0,0.1,0.03,69,7.3,T
The Fast and the Furious,PSP,2007,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,58,5.3,T
Maximum Capacity: Hotel Giant,PC,2002,Strategy,0.0,0.0,0.1,0.03,59,7.7,T
Legend: Hand of God,PC,2007,Role-Playing,0.0,0.0,0.1,0.03,57,5.8,M
Sacred 3,PC,2014,Role-Playing,0.0,0.0,0.1,0.03,57,1.4,M
Pro Evolution Soccer 2017,PC,2016,Sports,0.0,0.0,0.1,0.03,69,3.7,E
SAW,PC,2009,Action,0.0,0.0,0.1,0.03,55,6.0,M
The Awakened Fate Ultimatum,PS3,2014,Role-Playing,0.0,0.0,0.1,0.03,65,7.3,T
Spider-Man 3,PC,2007,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,7.1,T
Xblaze: Lost Memories,PS3,2015,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,63,6.2,M
Spider-Man: Web of Shadows,PC,2008,Action,0.0,0.0,0.1,0.03,52,7.8,T
Headhunter: Redemption,XB,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,59,6.8,M
Chicago Enforcer,XB,2005,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,33,2.8,M
The Lord of the Rings Online: Mines of Moria,PC,2008,Role-Playing,0.0,0.0,0.1,0.03,85,8.2,T
Carmageddon: Max Damage,XOne,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,52,7.1,M
Stormrise,PC,2009,Strategy,0.0,0.0,0.1,0.03,42,4.9,M
Painkiller,PC,2004,Shooter,0.0,0.0,0.1,0.03,81,8.1,M
Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Platform,0.011000000000000001,0.01089,0.10341,0.031209999999999998,57,7.0,E10+
RollerCoaster Tycoon World,PC,2016,Simulation,0.0,0.0,0.1,0.03,43,2.4,E
XGRA: Extreme G Racing Association,XB,2003,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,66,6.8,T
Darksiders: Warmastered Edition,PS4,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,79,8.5,M
Lara Croft and the Temple of Osiris,PC,2014,Action,0.0,0.0,0.1,0.03,73,5.4,T
Motocross Mania 3,XB,2005,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,38,3.6,T
Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,0.0,0.0,0.1,0.03,40,5.8,M
Blazing Angels: Squadrons of WWII,PC,2006,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,65,4.6,T
Hellgate: London,PC,2007,Role-Playing,0.0,0.0,0.1,0.03,70,6.3,M
Dynasty Warriors 8: Empires,PSV,2015,Action,0.0,0.0,0.1,0.03,70,7.4,T
Pump It Up: Exceed,XB,2005,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,7.5,T
Tenkai Knights: Brave Battle,3DS,2014,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,26,2.4,E10+
TOCA Race Driver 3,PC,2006,Racing,0.0,0.0,0.1,0.03,84,7.8,E10+
Battle Princess of Arcadias,PS3,2013,Role-Playing,0.0,0.0,0.1,0.03,69,7.9,T
Digimon Rumble Arena 2,XB,2004,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,65,8.8,T
Ridge Racer Unbounded,PC,2012,Racing,0.0,0.0,0.1,0.03,72,6.0,T
Mini Ninjas,PC,2009,Action,0.0,0.0,0.1,0.03,74,8.3,E10+
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,6.8,M
Mighty No. 9,XOne,2016,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,55,4.2,E10+
Crysis: Warhead,PC,2008,Shooter,0.0,0.0,0.1,0.03,84,7.9,M
Hogs of War,PS,2000,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,62,8.8,T
Elven Legacy,PC,2009,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,7.1,T
Point Blank 3,PS,2000,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,8.4,T
Vietcong,PC,2003,Shooter,0.0,0.0,0.1,0.03,74,8.7,T
Nervous Brickdown,DS,2007,Puzzle,0.0,0.0,0.1,0.03,70,7.5,E
Charlie's Angels,GC,2003,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,23,3.3,T
uDraw Studio: Instant Artist,X360,2011,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,54,5.7,E
The Testament of Sherlock Holmes,X360,2012,Adventure,0.0,0.0,0.1,0.03,64,7.6,M
Guitar Hero III: Legends of Rock,PC,2007,Misc,0.022000000000000002,0.02178,0.10682000000000001,0.03242,79,7.2,T
The Crew: Wild Run,XOne,2015,Action,0.0,0.0,0.1,0.03,65,6.6,T
Marvel Avengers: Battle for Earth,X360,2012,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,7.3,T
Urban Chaos: Riot Response,XB,2006,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,72,8.6,M
Starship Troopers,PC,2005,Shooter,0.0,0.0,0.1,0.03,46,6.1,M
Heroes of the Pacific,PC,2005,Simulation,0.0,0.0,0.1,0.03,76,6.7,T
Broken Sword: The Sleeping Dragon,XB,2003,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,77,8.3,T
Darksiders,PS3,2010,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,82,7.9,M
Tycoon City: New York,PC,2006,Strategy,0.0,0.0,0.1,0.03,67,8.3,T
NHL 09,PC,2008,Sports,0.0,0.0,0.1,0.03,62,4.1,E10+
The Crew: Wild Run,PC,2015,Action,0.0,0.0,0.1,0.03,74,7.4,T
WorldShift,PC,2009,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,63,8.1,T
Pillars of Eternity,PC,2014,Role-Playing,0.0,0.0,0.1,0.03,89,8.3,M
Legendary,PC,2008,Shooter,0.0,0.0,0.1,0.03,50,6.6,M
Red Ninja: End of Honor,XB,2005,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,46,4.0,M
Commandos 3: Destination Berlin,PC,2003,Strategy,0.0,0.0,0.1,0.03,72,7.6,T
James Bond 007: Blood Stone,PC,2010,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,63,7.1,T
Chili Con Carnage,PSP,2007,Shooter,0.0,0.0,0.1,0.03,74,8.2,M
Puzzle Quest: Challenge of the Warlords,PSP,2007,Puzzle,0.011000000000000001,0.01089,0.10341,0.031209999999999998,84,8.0,E10+
Emergency Mayhem,Wii,2008,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,40,4.3,T
Uru: Ages Beyond Myst,PC,2003,Adventure,0.0,0.0,0.1,0.03,79,7.6,E
TMNT: Mutant Melee,XB,2005,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,43,4.8,T
Prototype: Biohazard Bundle,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,48,2.0,M
RoboCop,XB,2003,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,30,3.6,M
Blood Bowl: Legendary Edition,PC,2010,Sports,0.0,0.0,0.1,0.03,73,6.4,T
Invizimals: The Lost Kingdom,PS3,2013,Action,0.0,0.0,0.1,0.03,50,5.0,E10+
Worms,X360,2007,Strategy,0.0,0.0,0.1,0.03,75,6.9,E10+
NHL 2K3,GC,2002,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,89,7.0,E
Space Channel 5: Ulala's Cosmic Attack,GBA,2002,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,55,8.0,E
Still Life 2,PC,2009,Adventure,0.0,0.0,0.1,0.03,67,5.7,M
Castle Shikigami 2,PS2,2004,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,67,7.4,E
Peggle Nights,PC,2008,Puzzle,0.0,0.0,0.1,0.03,76,8.1,E
Pulse Racer,XB,2003,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,24,2.8,E
NBA 07,PS2,2006,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,63,6.8,E
Rogue Trooper,XB,2006,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,71,8.5,T
Combat Flight Simulator 3: Battle for Europe,PC,2002,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,69,6.5,E
Tomb Raider: Legend,PC,2006,Action,0.0,0.0,0.1,0.03,82,7.9,T
Raven Squad: Operation Hidden Dagger,PC,2009,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,39,3.1,T
Pirates: Legend of the Black Buccaneer,PS2,2006,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,42,7.0,T
East India Company,PC,2009,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,67,5.7,T
Aedis Eclipse: Generation of Chaos,PSP,2006,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,6.5,E10+
Digimon Rumble Arena,PS,2001,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,64,8.8,E
Goblin Commander: Unleash the Horde,GC,2003,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,71,7.8,T
Final Fight: Streetwise,XB,2006,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,42,4.0,M
Top Gear RPM Tuning,XB,2005,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,45,7.5,T
Mark McMorris Infinite Air,PS4,2016,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,49,6.0,T
Dungeons - The Dark Lord,PC,2011,Strategy,0.0,0.0,0.1,0.03,72,5.6,M
Divinity: Original Sin,PC,2014,Role-Playing,0.0,0.0,0.1,0.03,87,8.7,M
Broken Sword 5: The Serpent's Curse,XOne,2015,Adventure,0.0,0.0,0.1,0.03,77,7.2,T
Unreal Tournament 2004,PC,2004,Shooter,0.0,0.0,0.1,0.03,93,8.9,M
Pirates of the Burning Sea,PC,2008,Role-Playing,0.0,0.0,0.1,0.03,76,7.6,T
Just Cause,PC,2006,Action,0.0,0.0,0.1,0.03,75,7.3,M
Army Men: Major Malfunction,XB,2006,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,36,4.0,T
The Haunted: Hell's Reach,PC,2011,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,51,7.6,M
Disciples III: Renaissance,PC,2010,Strategy,0.0,0.0,0.1,0.03,56,5.4,T
The Longest Journey,PC,1999,Adventure,0.0,0.0,0.1,0.03,91,8.9,M
Lost: Via Domus,PC,2008,Action,0.0,0.0,0.1,0.03,52,6.0,T
Judge Dredd: Dredd Vs Death,XB,2003,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,57,6.7,M
Dark Void,PC,2010,Action,0.0,0.0,0.1,0.03,57,5.1,T
Stronghold Legends,PC,2006,Strategy,0.0,0.0,0.1,0.03,57,7.2,T
Worms World Party,PC,2001,Strategy,0.0,0.0,0.1,0.03,75,7.6,E
Gears of War,PC,2007,Shooter,0.0,0.0,0.1,0.03,87,7.8,M
Dragon Booster,DS,2005,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,33,7.0,E
Post Mortem,PC,2003,Adventure,0.0,0.0,0.1,0.03,71,8.0,M
Wall-E,PC,2008,Platform,0.0,0.0,0.1,0.03,58,6.8,E
Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,72,7.3,T
LEGO Star Wars II: The Original Trilogy,PC,2006,Action,0.0,0.0,0.1,0.03,86,8.2,E10+
Star Trek: Legacy,PC,2006,Simulation,0.0,0.0,0.1,0.03,56,4.0,E10+
Syberia II,PC,2004,Adventure,0.0,0.0,0.1,0.03,80,8.3,T
A Vampyre Story,PC,2008,Adventure,0.0,0.0,0.1,0.03,75,8.5,T
Sniper Elite,PC,2005,Shooter,0.0,0.0,0.1,0.03,76,8.0,M
Antz Extreme Racing,XB,2002,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,35,8.7,E
Enemy Territory: Quake Wars,PC,2007,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,84,8.3,T
Kao the Kangaroo Round 2,PS2,2005,Platform,0.011000000000000001,0.01089,0.10341,0.031209999999999998,58,8.7,E
Colin McRae Rally 2005,PC,2004,Racing,0.0,0.0,0.1,0.03,83,7.1,E
Quantum Break,PC,2016,Action,0.0,0.0,0.1,0.03,66,4.3,M
Online Chess Kingdoms,PSP,2006,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,60,6.8,E
FIFA Soccer 08,PC,2007,Sports,0.0,0.0,0.1,0.03,77,6.1,E
Hummer Badlands,XB,2006,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,44,6.0,E
Just Cause,PS2,2006,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,67,7.9,M
Drone Tactics,DS,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,7.4,E10+
DuckTales: Remastered,PC,2013,Action,0.0,0.0,0.1,0.03,66,7.6,E
Assetto Corsa,XOne,2016,Racing,0.0,0.0,0.1,0.03,63,6.7,E
Evil Genius,PC,2004,Strategy,0.0,0.0,0.1,0.03,75,8.3,T
Imperium Romanum,PC,2008,Strategy,0.0,0.0,0.1,0.03,63,7.5,E10+
Blackthorne,GBA,2003,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,67,7.6,T
Contrast,PC,2013,Platform,0.0,0.0,0.1,0.03,62,7.7,T
Space Invaders Revolution,DS,2005,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,49,5.2,E
Turok,PC,2008,Action,0.0,0.0,0.1,0.03,65,6.5,M
Valentino Rossi: The Game,PC,2016,Racing,0.0,0.0,0.1,0.03,72,6.2,E
Sengoku,PC,2011,Strategy,0.0,0.0,0.1,0.03,70,6.8,T
Republique,PS4,2016,Action,0.0,0.0,0.1,0.03,72,5.8,M
Ship Simulator 2008,PC,2007,Simulation,0.0,0.0,0.1,0.03,62,6.6,E
NBA 2K17,PC,2016,Sports,0.0,0.0,0.1,0.03,90,6.3,E
Guild Wars: Factions,PC,2006,Role-Playing,0.0,0.0,0.1,0.03,84,8.5,T
Super Stardust Ultra VR,PS4,2016,Shooter,0.0,0.0,0.1,0.03,66,6.2,E10+
Azure Striker Gunvolt,3DS,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,77,8.4,E10+
Don Bradman Cricket 14,PS3,2014,Sports,0.0,0.0,0.1,0.03,73,6.9,E
Codename: Panzers Phase Two,PC,2005,Strategy,0.0,0.0,0.1,0.03,80,8.1,T
The Last Remnant,PC,2009,Role-Playing,0.0,0.0,0.1,0.03,66,8.3,M
Call of Juarez,PC,2006,Shooter,0.0,0.0,0.1,0.03,72,7.8,M
Unreal Tournament 2003,PC,2002,Shooter,0.0,0.0,0.1,0.03,86,8.2,M
Neverwinter Nights 2: Mask of the Betrayer,PC,2007,Role-Playing,0.0,0.0,0.1,0.03,82,8.8,T
Mortal Kombat: Tournament Edition,GBA,2003,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,75,8.1,M
Rayman Raving Rabbids,PC,2006,Misc,0.0,0.0,0.1,0.03,58,7.6,E
Darksiders: Warmastered Edition,XOne,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,80,7.9,M
Grand Theft Auto III,PC,2002,Action,0.0,0.0,0.1,0.03,93,8.4,M
Grooverider: Slot Car Thunder,XB,2003,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,45,7.3,E
LifeSigns: Surgical Unit,DS,2005,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,61,7.8,T
The Technomancer,PC,2016,Role-Playing,0.0,0.0,0.1,0.03,56,6.8,M
Aeon Flux,XB,2005,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,69,3.0,T
Impossible Creatures,PC,2002,Strategy,0.0,0.0,0.1,0.03,72,8.0,T
Serious Sam II,PC,2005,Shooter,0.0,0.0,0.1,0.03,74,7.0,M
Monster Rancher Advance 2,GBA,2002,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,79,9.4,E
Madden NFL 13,PS3,2012,Sports,0.0,0.0,0.1,0.03,83,5.5,E
IL-2 Sturmovik,PC,2001,Simulation,0.0,0.0,0.1,0.03,91,8.8,T
Theatre Of War,PC,2007,Strategy,0.0,0.0,0.1,0.03,66,6.2,T
htoL#NiQ: The Firefly Diary,PSV,2014,Platform,0.0,0.0,0.1,0.03,58,7.7,T
Worms: WMD,XOne,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,75,8.1,E10+
Doki-Doki Universe,PSV,2013,Adventure,0.0,0.0,0.1,0.03,66,5.7,E10+
Sherlock Holmes: The Devil's Daughter,PC,2016,Adventure,0.0,0.0,0.1,0.03,65,7.3,T
Metal Slug Anthology,PS2,2007,Shooter,0.0,0.0,0.1,0.03,80,8.1,T
BattleForge,PC,2009,Strategy,0.0,0.0,0.1,0.03,75,7.0,T
Groovin' Blocks,Wii,2009,Puzzle,0.011000000000000001,0.01089,0.10341,0.031209999999999998,75,8.5,E
Rail Simulator,PC,2007,Simulation,0.0,0.0,0.1,0.03,72,6.9,E
Banjo-Kazooie,X360,2008,Platform,0.0,0.0,0.1,0.03,77,8.2,E
Prototype: Biohazard Bundle,XOne,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,56,3.1,M
Spider-Man: Friend or Foe,PC,2007,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,57,5.3,E10+
Harry Potter and the Chamber of Secrets,PC,2002,Action,0.0,0.0,0.1,0.03,77,8.4,E
Marvel: Ultimate Alliance,PC,2006,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,82,8.0,T
F.E.A.R. Perseus Mandate,PC,2007,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,61,7.3,M
Deus Ex,PC,2000,Role-Playing,0.0,0.0,0.1,0.03,90,9.3,M
Aquaman: Battle for Atlantis,GC,2003,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,27,3.1,T
Dokuro,PSV,2012,Action,0.0,0.0,0.1,0.03,76,8.0,E10+
Tiger Woods PGA Tour 2005,PC,2004,Sports,0.0,0.0,0.1,0.03,91,4.5,E
Smuggler's Run,GBA,2002,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,41,4.3,E
Goat Simulator,XOne,2016,Simulation,0.0,0.0,0.1,0.03,53,6.3,T
TimeShift,PC,2007,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,71,7.6,M
The Chronicles of Riddick: Assault on Dark Athena,PC,2009,Shooter,0.0,0.0,0.1,0.03,80,8.0,M
Conflict: Denied Ops,PC,2008,Shooter,0.0,0.0,0.1,0.03,58,4.8,M
Legend of Kay Anniversary,WiiU,2015,Action,0.0,0.0,0.1,0.03,67,7.1,E10+
FlatOut: Ultimate Carnage,PC,2008,Racing,0.0,0.0,0.1,0.03,79,7.7,T
Battlestations: Midway,PC,2007,Strategy,0.0,0.0,0.1,0.03,76,7.3,T
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,0.0,0.0,0.1,0.03,70,7.4,E
Greg Hastings' Tournament Paintball Max'd,PS2,2006,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,70,9.2,E10+
Powerdrome,XB,2004,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,69,7.0,T
TrackMania Turbo,PC,2016,Action,0.0,0.0,0.1,0.03,79,6.8,E
Fullmetal Alchemist: Trading Card Game,DS,2007,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,61,7.5,T
Myst,PSP,2006,Adventure,0.0,0.0,0.1,0.03,69,4.8,E
Darkened Skye,GC,2002,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,61,6.4,T
Juiced 2: Hot Import Nights,PC,2007,Racing,0.0,0.0,0.1,0.03,61,5.0,T
Super Dungeon Bros,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,42,2.3,E10+
Dungeon Explorer: Warriors of Ancient Arts,PSP,2007,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,56,5.5,T
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,70,6.8,T
Ride 2,PC,2016,Racing,0.0,0.0,0.1,0.03,78,7.9,E
Art Academy: Home Studio,WiiU,2015,Misc,0.0,0.0,0.1,0.03,82,8.3,E
Icewind Dale II,PC,2002,Role-Playing,0.0,0.0,0.1,0.03,83,8.3,T
Dungeons 2,PS4,2016,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,61,7.9,T
Pro Evolution Soccer 2010,PC,2009,Sports,0.0,0.0,0.1,0.03,78,6.9,E
Hoshigami: Ruining Blue Earth Remix,DS,2007,Role-Playing,0.0,0.0,0.1,0.03,55,7.9,T
Carmageddon: Max Damage,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,51,5.5,M
Alone in the Dark,PC,2008,Adventure,0.0,0.0,0.1,0.03,55,5.7,M
Clive Barker's Jericho,PC,2007,Shooter,0.0,0.0,0.1,0.03,63,7.5,M
Madagascar: Escape 2 Africa,PC,2008,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,58,8.0,E10+
Wade Hixton's Counter Punch,GBA,2004,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,9.5,T
Sega Rally Revo,PC,2007,Racing,0.0,0.0,0.1,0.03,74,7.6,E
Egg Mania: Eggstreme Madness,GC,2002,Puzzle,0.011000000000000001,0.01089,0.10341,0.031209999999999998,64,8.0,E
The Eye of Judgment: Legends,PSP,2010,Strategy,0.0,0.0,0.1,0.03,69,7.9,E10+
King's Bounty: Armored Princess,PC,2009,Role-Playing,0.0,0.0,0.1,0.03,82,8.6,T
Transformers: Fall of Cybertron,PC,2012,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,7.9,T
